Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive,acne,age,bright,bh,red,tex,barrier,hyper
Moisturizer,OLEHENRIKSEN,Goodnight Glow Retin-ALT Sleeping Crème,55,4.3,",glycerin,grapeseedoil, C12-15 Alkyl Benzoate, Dicaprylyl Carbonate, Butyrospermum Parkii (Shea) Butter, Cetearyl Alcohol,lactic,glycolic, Glyceryl Stearate, Potassium Hydroxide, Propanediol, Polysorbate 60, Panthenol,dimethicone, Cetyl Alcohol,fragrance, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Hydroxyacetophenone, Bakuchiol, Leontopodium Alpinum Callus Culture Extract, Isohexadecane, Linoleic Acid, Peg-75 Stearate, Phenoxyethanol, Cetearyl Glucoside, Polysorbate 80, Steareth-20, Ceteth-20, Linolenic Acid, Xanthan Gum,citric,glycerin, Enteromorpha Compressa Extract, Sorbitan Oleate, Santalum Album (Sandalwood) Extract, Chamomilla Recutita (Matricaria) Flower Extract, Saccharum Officinarum (Sugar Cane) Extract, Citrus Limon (Lemon) Fruit Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Leuconostoc/Radish Root Ferment Filtrate, Sodium Phytate, Silybum Marianum Fruit Extract, Ocimum Sanctum Leaf Extract, Tocopherol, Violet 2 (Ci 60730), Red 4 (Ci 14700), Limonene, Linalool, Citral.",1,1,1,1,0,0,2,2,2,2,2,2,2
Moisturizer,SUNDAY RILEY,U.F.O. Ultra-Clarifying Face Oil,80,4.2,"Silybum Marianum (Milk Thistle) Seed Oil, Nigella Sativa (Black Cumin) Seed Oil,cucumber, Diisopropyl Sebacate, Punica Granatum (Pomegranate) Seed Oil, Vaccinium Macrocarpon (Cranberry) Seed Oil, Dimethyl Isosorbide, Linum Usitatissimum (Flax) Seed Oil, Caprylic/Capric Triglycerides, Ethyl Linoleate, Hexylresorcinol, Glycyrrhiza Glabra (Licorice) Root Extract,salicylic, Prunus Armeniaca (Apricot) Kernel Oil, Chamomilla Recutita Flower Oil, Citrus Aurantium Amara (Neroli) Flower Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Helianthus Annuus Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Citrus Paradisii (Grapefruit) Peel Oil, Melia Azadirachta (Neem) Leaf Extract, Melia Azadirachta (Neem) Flower Extract, Coccinia Indica Fruit Extract, Amino Esters-1, Amber Leaf Extract, Solanum Melongena (Eggplant) Fruit Extract,aloe, Lawsonia Inermis (Henna) Extract, Ocimum Sanctum Leaf Extract, Ocimum Basilicum (Basil) Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract,jojoba, Pearl Powder, Moringa Pterygosperma Seed Oil.",1,1,1,1,1,2,2,2,2,2,2,0,2
Moisturizer,GLOW RECIPE,Watermelon Glow Sleeping Mask,45,4.1,", Sodium Hyaluronate,glycerin,seaweed, Simethicone,, Silica, Propanediol,glycolic,lactic, Cucurbita Pepo (Pumpkin) Fruit Extract, Punica Granatum (Pomegranate) Fruit Extract, Musa Sapientum (Banana) Fruit Extract , Paeonia Suffruticosa (Peony) Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Brassica Oleracea Capitata (Cabbage) Leaf Extract, Ipomoea Batatas (Sweet Potato) Root Extract, Betaine, Beta Glucan, Hydroxyethylcellulose, Xanthan Gum, Alcohol,fragrance",1,1,1,1,1,2,2,2,2,2,2,2,1
Moisturizer,HERBIVORE,Pink Cloud Rosewater Moisture Crème,48,4.6,",aloe,sunflower, Isoamyl Laurate,damascena, Glyceryl Stearate Citrate, Cetearyl Alcohol, Glyceryl Caprylate, Populus Tremuloides (Aspen) Bark Extract, Aleurites Moluccana (Kukui) Nut Oil, Propanediol, Myrothamnus Flabellifolia Extract,vitc,citric,glycerin, Cetearyl Alcohol, Cocos Nucifera (Coconut) Extract, Butyrospermum Parkii (Shea) Nut Butter, Oryza Sativa (Rice) Seed Extract,camellia, Sodium Hyaluronate, Melia Azadirachta Flower Extract, Corallina Officinalis Extract, Coccinia Indica Fruit Extract, Melia Azadirachta Leaf Extract, Solanum Melongena (Eggplant) Fruit Extract,aloe, Ocimum Sanctum Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Sclerotium Gum,damascena, Xanthan Gum, Sodium Phytate, Alcohol, Sodium Anisate.",1,1,1,1,1,2,2,2,2,2,2,0,2
Moisturizer,TARTE,Radiance Drops - Rainforest of the Sea™ Collection,32,3.7,"Neopentyl Glycol Diheptanoate, Isododecane,jojoba, Mica, Glyceryl Caprylate,fragrance, Passiflora Edulis (Passion Fruit) Seed Oil,jojoba, Limonene,squalene, Tocopherol, Cocos Nucifera (Coconut) Oil, Phytosteryl Macadamiate, Phytosterols, Algae Extract, Gardenia Taitensis Flower, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Carmine (CI 75470).",0,0,0,0,0,1,2,1,1,1,1,2,1
Moisturizer,SUNDAY RILEY,Tidal Brightening Enzyme Water Cream,65,4.2,",jojoba,glycerin, Caprylic/Capric Triglyceride,Propanediol, Sodium Hyaluronate Crosspolymer, Pentylene Glycol, Tamarindus Indica(Tamarind) Seed Gum, Ethyl Macadamiate, Sodium Acrylates Copolymer , Lecithin, Isododecane, Adipic Acid/Neopentyl Glycol Crosspolymer,dimethicone, Hydrogenated Polyisobutene, Strelitzia Nicolai (Bird of Paradise flower) Seed Aril Extract, Alpha-Arbutin, Aesculus Hippocastanum (Horse Chestnut) seed extract,hyaluronic, Allantoin, Papain , Carbomer 1 , 2-Hexanediol , Caprylyl Glycol , Algin,cucumber, Melia Azadirachta (Neem) Leaf Extract , Melia Azadirachta Flower (Neem) Extract , Mimosa Terniflora Extract , Amber Extract , Coccinia Indica Fruit Extract , Solanum Melongena (Eggplant) Fruit Extract,aloe, Lawsonia Inermis Extract , Ocimum Sanctum Leaf (Holy Basil) Extract, Pearl Powder, Synthetic Fluorphlogopite, Titanium Dioxide, Phenoxyethanol, Chlorphenesin.",1,1,1,0,1,0,2,2,1,2,2,2,2
Moisturizer,YOUTH TO THE PEOPLE,Adaptogen Deep Moisture Cream,58,4.8,",sunflower, Octyl Palmitate, Glyceryl Stearate, Propanediol, Stearic Acid, Rhodiola Rosea, Ocimum Tenuiflorum (Holy Basil), Withania Somnifera (Ashwagandha), Ganoderma Lucidum (Reishi Mushroom),aloe, Glyceryl Mono Laurate,squalane, Phenoxyethanol,jojoba, Pentapeptide-59, Hydrogenated Lecithin, Butyrospermum Parkii (Shea) Butter, Phenethyl Alcohol,glycerin, Maltodextrin, Carbomer, Mixed Tocopherols,glycerin, Allantoin, Panthenol,almond, Borago Officinalis (Borage) Oil, Caramel Color, Xanthan Gum.",1,1,1,1,1,1,2,2,1,2,2,2,2
Moisturizer,BIOSSANCE,Squalane + Vitamin C Rose Oil,72,4.4,"squalane, Pistacia Lentiscus (Mastic) Gum,damascena,vitc, Caprylic/Capric Triglycerides.",1,1,1,1,1,2,2,2,2,1,1,0,1
Moisturizer,TARTE,BB Tinted Treatment 12-Hour Primer Broad Spectrum SPF 30 Sunscreen,37,4.3,"Cyclopentasiloxane, Isododecane, Mica, Polysilicone-11, Polymethylsilsesquioxane, Hexyl Laurate,dimethicone, Polyglyceryl-4 Isostearate, Stearic Acid,dimethicone, Alumina, Triethoxycaprylylsilane, Dipalmitoyl Hydroxyproline, Diamond Powder, Iron Oxides.",1,1,1,1,0,0,1,1,1,1,1,0,1
Moisturizer,ORIGINS,GinZing™ Energy-Boosting Gel Moisturizer,29,4.4,", Methyl Trimethicone, Butylene Glycol,glycerin,jojoba, Panthenol, Dicaprylyl Carbonate, Citrus Limon (Lemon) Peel Oil*, Citrus Grandis (Grapefruit) Peel Oil*, Mentha Viridis (Spearmint) Leaf Oil*, Limonene,aloe, Butyrospermum Parkii (Shea Butter),jojoba, Castanea Sativa (Chestnut) Seed Extract, Rubus Idaeus (Raspberry) Leaf Wax,dimethicone, Coleus Barbatus Extract, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Trehalose, Triticum Vulgare (Wheat) Germ Extract, Panax Ginseng (Ginseng) Root Extract, Ammonium Acryloyldimethyltaurate/Vp Copolymer,salicylic, Foeniculum Vulgare (Fennel) Seed Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Phospholipids, Tocopheryl Acetate, Sodium Pca, Arginine, Caffeine, Cholesterol, Linoleic Acid, Biotin, Folic Acid,vitc, Polysilicone-11, Carbomer, Pantethine,squalane, Sodium Hyaluronate, Hexylene Glycol, Lecithin, Calcium Carbonate, Caprylyl Glycol,glycerin, Tromethamine, Phenoxyethanol. *Essential Oil.",1,1,1,1,1,0,2,2,2,2,2,0,2
Moisturizer,ESTEE LAUDER,Micro Essence Skin Activating Treatment Lotion,100,4.4,", Bifida Ferment Lysate , Peg-75 , Propanediol , Butylene Glycol , Betaine , Pentylene Glycol ,lactobacillus, Acetyl Hexapeptide-8 , Acetyl Glucosamine , Trehalose , Caffeine , Sodium Hyaluronate , Anthemis Nobilis (Chamomile) , Caprylyl Glycol , Carbomer , Ppg-5-Ceteth-20 ,citric,, Sodium Citrate , Tromethamine , Disodium Edta , Phenoxyethanol",0,0,0,0,0,2,2,2,2,1,2,2,1
Moisturizer,SON & PARK,Beauty Water,30,4.6,",damascena,witch, Butylene Glycol, Propanediol, PEG-7 Caprylic/Capric Glycerides, Pentylene Glycol, Citrus Aurantium Dulcis (Orange) Fruit Extract, Xylitol, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Olea Europaea (Olive) Fruit Oil, Citrus Aurantium Dulcis (Orange) Oil, Citrus Grandis (Grapefruit) Peel Oil,lavender, Cedrus Atlantica Bark Oil, Pelargonium Graveolens Flower Oil,, Jasminum Officinale (Jasmine) Oil, Illicium Verum (Anise) Fruit/Seed Oil, Artemisia Absinthium Extract, Rose Flower Oil, Ferula Galbaniflua (Galbanum) Resin Oil, Thuja Occidentalis Leaf Extract,eucalyptus,lavender, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Melissa Officinalis Leaf (Green Tea) Extract , Mentha Piperita(Peppermint) Leaf Extract, Mentha Rotundifolia Leaf Extract, Mentha Spicata Flower/Leaf/Stem Extract, Origanum Majorana Leaf Extract, Origanum Vulgare Leaf Extract, Pelargonium Graveolens Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Thymus Vulgaris (Thyme) Leaf Extract,glycerin, Decyl Glucoside, 1,2-Hexanediol,castor, PPG-26-Buteth-26, Sodium Chloride,glycerin, Sodium Citrate,citric, Octanediol, Copaifera Officinalis (Balsam Copaiba) Resin, Protease,alcohol denat, Alcohol, Phenoxyethanol.",1,1,1,1,1,0,2,2,2,2,2,0,1
Moisturizer,TATCHA,The Silk Cream,120,4.3,",camellia,glycerin, Propanediol, Cyclopentasiloxane,squalane, Isononyl Isononanoate, Inositol, Sericin, Hydrolyzed Silk, Hydrolyzed Conchiolin Protein, Rubus Ellipticus Root Extract, Oryza Sativa (Rice) Germ Oil, Panax Ginseng Root Extract, Royal Jelly Extract, Thymus Serpyllum Extract, Caprylic/Capric Triglyceride, Sorbitan Stearate, Behenyl Alcohol, Stearic Acid, Hydrogenated Lecithin, Polyglyceryl-2 Triisostearate, Batyl Alcohol,glycerin, Arginine, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Carbomer, Xanthan Gum, Biosaccharide Gum-1, Sodium Hyaluronate,fragrance, Butylene Glycol, Alcohol, Phenoxyethanol. *Hadasei-3.",1,1,1,0,1,0,2,1,1,2,1,0,1
Moisturizer,AMOREPACIFIC,Color Control Cushion Compact Broad Spectrum SPF 50+,60,4.0,"Phyllostachis Bambusoides Juice, Cyclopentasiloxane, Cyclohexasiloxane,dimethicone, Phenyl Trimethicone, Butylene Glycol, Butylene Glycol Dicaprylate/Dicaprate, Alcohol, Arbutin,dimethicone,dimethicone, Polyhydroxystearic Acid, Sodium Chloride, Polymethyl Methacrylate, Aluminium Hydroxide, Stearic Acid, Disteardimonium Hectorite, Triethoxycaprylylsilane, Ethylhexyl Palmitate, Lecithin, Isostearic Acid, Isopropyl Palmitate, Phenoxyethanol, Polyglyceryl-3 Polyricinoleate,dimethicone,dimethicone, Disodium Edta, Trimethylsiloxysilicate,glycerin,dimethicone,, Silica,camellia, Camillia Sinensis Leaf Extract, Caprylyl Glycol, 1,2-Hexanediol,fragrance, Titanium Dioxide, Iron Oxides (Ci 77492, Ci 77491, Ci77499).",1,1,1,1,1,0,2,2,1,2,1,0,1
Moisturizer,BOBBI BROWN,Vitamin Enriched Face Base Priming Moisturizer,60,4.5,", Cyclopentasiloxane, Bis-Diglyceryl Polyacyladipate-2, Butylene Glycol, Ppg-2 Myristyl Ether Propionate, Cetyl Alcohol, Peg-40 Stearate, Butyrospermum Parkii (Shea Butter),squalane, Glyceryl Stearate, Sorbitan Stearate, Epilobium Angustifolium Extract,yeast, Beta-Carotene, Sodium Hyaluronate, Citrus Grandis (Grapefruit) Peel Oil, Tocopheryl Acetate, Methyl Glucose Sesquistearate, Pelargonium Graveolens (Geranium) Flower Oil,dimethicone, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Carbomer, Peg-20 Methyl Glucose Sesquistearate, C12-15 Alkyl Ethylhexanoate, Tetrasodium Edta, Sodium Hydroxide, Panthenol,vitc, Limonene, Citronellol, Geraniol, Linalool, Chlorphenesin, Phenoxyethanol",1,0,1,1,0,0,2,2,1,1,1,0,1
Moisturizer,HERBIVORE,Lapis Oil Balancing Facial Oil,72,4.4,"squalane,jojoba, Capric Triglycerides (Fractionated Coconut Oil), Aleurites Moluccana (Kukui) Nut Oil, Tocopherol (Vitamin E), Tanacetum Annuum (Blue Tansy) Leaf Oil, Jasminum Sambac (Jasmine) Absolute,damascena",1,0,1,1,0,0,2,1,2,1,1,0,1
Moisturizer,SUNDAY RILEY,C.E.O. C + E antiOXIDANT Protect + Repair Moisturizer,65,4.1,",squalane,vitc, Dicaprylyl Carbonate, C10-18 Triglycerides,beeswax, Hydrogenated Vegetable Oil, Tapioca Starch, PPG-12 SMDI Copolymer, Polyglyceryl-6 Distearate,jojoba, Cetyl Alcohol, Sodium Acrylates Copolymer,beeswax, Lecithin,glycerin, Microcitrus Australasica Fruit (Lime Pearl) Extract, Butylene Glycol, Alteromonas Ferment Extract (Exopolysaccharides), Phenoxyethanol, Terminalia Ferdinandiana Fruit (Kakadu Plum) Extract, Bisabolol, Chlorphenesin, Caprylyl Glycol, Polymethylsilsesquioxane, Nylon-12, Citrus Reticulata (Tangerine) Peel Oil,citric, Sodium Phytate, Tocopherol, Sodium Hyaluronate,fragrance, Rosa Centifolia Flower Wax,damascena,alcohol denat, Caprylic/Capric Triglyceride, Curcuma Longa (Turmeric) Root Extract, Citrus Junos Fruit (Yuzu) Extract, Lippia Citriodora Flower (Lemon Verbena) Extract, Euterpe Oleracea (Acai) Fruit, Butyrospermum Parkii (Shea) Butter Extract, Rosa Canina Fruit (Rosehips)Extract, Oenothera Biennis (Evening Primrose) Seed Extract,camellia",1,1,1,1,1,0,2,2,2,2,2,0,1
Moisturizer,FARSÁLI,Rose Gold Elixir – 24k Gold Infused Beauty Oil,54,4.0,"Rosa Rubiginosa (Rosehip) Seed Oil, Carthamus Tinctorius (Safflower) Seed Oil, Cucurbita Pepo (Pumpkin) Seed Oil, Gold, Cymbopogon Flexuosus (Lemongrass) Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Tocopheryl Acetate (Vitamin E).",0,0,0,0,0,0,2,1,1,1,1,2,1
Moisturizer,TATCHA,Luminous Dewy Skin Night Concentrate,110,4.5,",glycerin, Propanediol,squalane, Cyclopentasiloxane, Triethylhexanoin, Panax Ginseng Root Extract, Origanum Majorana Leaf Extract, Ziziphus Jujuba Fruit Extract, Thymus Serpyllum Extract, Royal Jelly Extract, Stearyl Glycyrrhetinate,camellia, Algae Extract, Scutellaria Baicalensis Root Extract, Oryza Sativa (Rice) Germ Oil,camellia, Sericin, Inositol, Glyceryl Stearate Se, Polyglyceryl-2 Diisostearate, Ppg-5-Ceteth-10 Phosphate, Sodium Lauroyl Lactylate, Sorbitan Stearate, Trideceth-12,glycerin, Peg-240/Hdi Copolymer Bis-Decyltetradeceth-20 Ether, Butylene Glycol, Behenyl Alcohol,fragrance, Alcohol, Phenoxyethanol.",1,1,1,0,1,0,2,1,1,2,1,0,1
Moisturizer,GLAMGLOW,GLOWSTARTER™ Mega Illuminating Moisturizer,49,4.0,",dimethicone, Butylene Glycol, Cetyl Ricinoleate, Trisiloxane, Glyceryl Stearate Se, Glyceryl Stearate, Peg-100 Stearate,jojoba, Butyrospermum Parkii (Shea) Butter, Cetyl Esters, Cetyl Alcohol,glycerin, Tocopheryl Acetate, Sodium Hyaluronate, Algae Extract,camellia,cucumber, Pyrus Malus (Apple) Fruit Extract, Saccharomyces Lysate Extract, Scutellaria Baicalensis Root Extract, Caffeine, Cholesterol, Ceramide Ng, Isohexadecane, Synthetic Fluorphlogopite, Tin Oxide, Sucrose, Panthenol, Polysorbate 80, Xanthan Gum, Caprylyl Glycol, Hexylene Glycol,citric, Linoleic Acid, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer,vitc,fragrance, Citral, Linalool, Limonene, Disodium Edta, Sodium Citrate, Phenoxyethanol, [+/- Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491), Red 4 (Ci 14700), Yellow 5 (Ci 19140), Iron Oxides (Ci 77499), Iron Oxides (Ci 77492)]",1,1,1,1,0,0,2,2,2,2,2,2,1
Moisturizer,ESTEE LAUDER,Revitalizing Supreme Global Anti-Aging Crème,82,4.4,",dimethicone,glycerin, Isohexadecane , Butylene Glycol , Bis-Peg-18 Methyl Ether Dimethyl Silane ,dimethicone, Disteardimonium Hectorite , Pentylene Glycol ,cucumber, Narcissus Tazetta Bulb Extract , Magnolia Officinalis Bark Extract , Hordeum Vulgare (Barley) Extract/Extrait D'Orge , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Lens Esculenta (Lentil) Fruit Extract , Pyrus Malus (Apple) Fruit Extract , Whey Protein/Lactis Protein/Proteine Du Petit-Lait ,, Moringa Oleifera Seed Extract , Laminaria Digitata Extract , Triticum Vulgare (Wheat) Germ Extract , Opuntia Tuna Extract , Acetyl Hexapeptide-8 , Sorbitol ,sunflower, Caffeine , Algae Extract , Sodium Hyaluronate , Sodium Lactate ,squalane, Polysilicone-11 , Isododecane , Tocopheryl Acetate , Sucrose , Acetyl Glucosamine , Polyethylene , Propylene Carbonate ,citric, Peg-32 , Propylene Glycol Dicaprate , Peg-6 , Isoceteth-20 , Sodium Dehydroacetate ,vitc,fragrance, Sodium Pca , Sodium Citrate , Disodium Edta , Bht , Phenoxyethanol , Iron Oxides (Ci 77491)",0,0,0,0,0,0,2,2,2,2,2,2,1
Moisturizer,DR. JART+,Ceramidin™ Cream,48,4.6,",glycerin, Dipropylene Glycol, Cetearyl Alcohol, Caprylic/Capric Triglyceride, Hydrogenated Poly(C6-14 Olefin), Hydrogenated Polydecene, Methyl Trimethicone, 1, 2-Hexanediol, Bifida Ferment Lysate, Phenyl Trimethicone, Vegetable Oil, Butyrospermum Parkii (Shea) Butter, Glyceryl Stearate SE, Ceramide NP, Stearic Acid, Algae Extract, Eclipta Prostrata Leaf Extract, Cetearyl Glucoside, Hydrogenated Lecithin, Microcrystalline Cellulose, Butylene Glycol, C12-16 Alcohols, Ammonium Acryloyldimethyltaurate/VP Copolymer, Malt Extract, Beta Vulgaris (Beet) Root Extract, Melia Azadirachta Flower Extract, Melia Azadirachta Leaf Extract, Throbroma Caco (Cocoa) Seed Extract, Curuma Longa (Turmeric) Root Extract, Ocimum Sanctum Leaf Extract, Amaranthus Caudatus Seed Extract, Ulmus Davidiana Root Extract, Avena Sativa (Oat) Kernel Extract, Cynara Scolymus (Artichoke) Leaf Extract, Pteris Multifida Extract, Artemisia Vulgaris Extract, Corallina Officinalis Extract, Pyracantha Fortuneana Fruit Extract, Glycerly Polymethacrylate, Cholesterol, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Hydrolyzed Corn Starch, Sodium Hyaluronate, Pelargonium Graveolens Flower Oil, Fructooligosaccharides, Beta-Glucan, Dextrin, Disodium EDTA, Panthenol, Polyquaternium-51, Raffinose,hyaluronic, Folic Acid, Salvia Officinalis (Sage) Oil, Pogostemon Cablin Oil, Tromethamine, Ceramide AP, Ceramide AS, Ceramide NS, Palmitoyl Pentapeptide-4, Ceramide EOP.",1,1,1,0,1,2,2,2,1,2,1,2,1
Moisturizer,SUNDAY RILEY,Juno Antioxidant + Superfood Face Oil,72,4.4,"blackberry, Vaccinium Corymbosum (Cold Pressed Blueberry) Seed Oil,grapeseedoil, Vaccinium Macrocarpon (Cold Pressed Cranberry) Seed Oil, Rubus Idaeus (Cold Pressed Red Raspberry) Seed Oil, Daucus Carota Sativa (Cold Pressed Wild Carrot) Seed Oil, Nigella Sativa (Cold Pressed Black Cumin) Seed Oil, Brassica Oleracea Italic (Cold Pressed Broccoli) Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil.",0,1,1,0,1,2,2,2,2,2,1,1,2
Moisturizer,FRESH,Seaberry Moisturizing Face Oil,52,4.4,"grapeseedoil,camellia,almond, Hippophae Rhamnoides Oil, Ros- marinus Officinalis (Rosemary) Leaf Extract, Vaccinium Macrocarpon (Cran- berry) Seed Oil, Tocopheryl Acetate, Tocopherol,vitc,fragrance, BHT, Linalool, Limonene, Citral, Coumarin, Geraniol.",0,0,0,0,0,0,2,2,1,2,1,1,2
Moisturizer,AMOREPACIFIC,FUTURE RESPONSE Age Defense Creme,195,4.4,"camellia, Butylene Glycol, Dicaprylyl Carbonate, Caprylic/Capric Triglyceride,glycerin,, Butyrospermum Parkii (Shea) Butter, Alcohol, Behenyl Alcohol, Hydrogenated Poly(C6-14 Olefin), Arachidyl Alcohol, Pentaerythrityl Tetraisostearate, Pentaerythrityl Tetraethylhexanoate,dimethicone, Mangifera Indica (Mango) Seed Butter, Hydrogenated Polydecene, Tricholoma Matsutake Extract,camellia, Sodium Hyaluronate, Punica Granatum Extract, Opuntia Coccinellifera Fruit Extract, Iris Florentina Root Extract, Lagerstroemia Indica Flower Extract, Gossypium Herbaceum (Cotton) Extract, Centella Asiatica Extract, Oryza Sativa (Rice) Germ Extract, Zingiber Officinale (Ginger) Root Extract,soy, Magnolia Obovata Bark Extract, Nelumbo Nucifera Flower Extract,camellia, Theanine, Epigallocatechin Gallate, Sorbitol, Beta-Glucan, Trisiloxane, Arachidyl Glucoside, Polyacrylate-13, Propanediol, Cyclopentasiloxane, Dimethiconol, Polyisobutene, Carbomer, Glyceryl Stearate, Peg-100 Stearate, Polysorbate 20, 1,2-Hexanediol, Caprylyl Glycol, Polyglutamic Acid, Kaolin,glycerin, Triethanolamine, Disodium Edta, Phenoxyethanol,fragrance",1,1,1,1,1,0,2,1,1,2,1,0,1
Moisturizer,GLAMGLOW,THIRSTYMUD™ Hydrating Treatment,59,4.3,", Caprylic/Capric Triglyceride,glycerin, Butylene Glycol, Cyclopentasiloxane, Glyceryl Polymethacrylate, Pyrus Malus (Apple) Fruit Extract, Peg-8, Glyceryl Stearate, Peg-100 Stearate, Cetearyl Alcohol, Sodium Polyacryloyldimethyl Taurate, Saccharide Isomerate, Caprylyl Glycol, Olea Europaea (Olive) Leaf Powder, Avena Sativa (Oat) Bran Extract, Hydrogenated Polydecene, Polysorbate 60, Cetyl Alcohol, Zingiber Officinale (Ginger) Root Extract, Menthoxypropanediol, Honey/Mel/Miel, Aminomethyl Propanol,camellia, Acrylates/C10-30 Alkyl Acrylate Crosspolymer,glycerin, Tocopheryl Acetate, Allantoin, Kaolin, Hexylene Glycol, Buteth-3, Trideceth-10, Benzophenone-4, Sodium Benzotriazolyl Butylphenol Sulfonate, Cocos Nucifera (Coconut) Fruit Extract, Sodium Hyaluronate, Alcohol, Tris(Tetramethylhydroxypiperidinol) Citrate,fragrance, Coumarin, Linalool,vitc, Disodium Edta,,, Phenoxyethanol",1,1,1,1,0,0,2,2,1,2,2,0,1
Moisturizer,FARMACY,Honey Drop Lightweight Moisturizer with Echinacea GreenEnvy™,45,4.1,", Glycereth-26,glycerin, C13-15 Alkane, Echinacea Purpurea Root Extract, Honey Extract, Propolis Extract, Royal Jelly Extract,hyaluronic, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Theobroma Grandflorum Seed Butter, Limnanthes Alba (Meadowfoam) Seed Oil,camellia, Paeonia Suffruticosa Root Extract, Scutellaria Baicalensis Root Extract, Allantoin, Melia Azadirachta Leaf Extract,lactobacillus, Melia Azadirachta Flower Extract, Imperata Cylindrica Root Extract, Viscum Album (Mistletoe) Leaf Extract, Solanum Melongena (Eggplant) Fruit Extract, Ocimum Balsilicum (Basil) Flower/Leaf Extract, Coccinia Indica Fruit Extract, Adenosine, Betaine,glycerin, Curcuma Longa (Turmeric) Root Extract,aloe, Corallina Officinalis Extract, Ocimum Sanctum Leaf Extract, Eclipta Prostrata Extract, Flavor, Sorbitan Olivate, Sucrose Stearate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Disodium Edta, Glyceryl Polyacrylate, Agar, Calcium Alginate, Mica, Iron Oxide (Ci 77492), Propanediol, 1,2-Hexanediol, Methyl Gluceth-20, Diheptyl Succinate, Butylene Glycol, Carbomer, Hydroxyacetophenone, Tromethamine, Cetearyl Olivate,alcohol denat, Caprylyl Glycol.",1,1,1,1,1,0,2,2,1,2,2,0,2
